2.119999999999999929e+01,2.539000000000000057e+01,0.000000000000000000e+00,4.650000000000000000e+02
2.119999999999999929e+01,2.519999999999999929e+01,0.000000000000000000e+00,4.560000000000000000e+02
2.128999999999999915e+01,2.519999999999999929e+01,0.000000000000000000e+00,4.560000000000000000e+02
2.119999999999999929e+01,2.519999999999999929e+01,0.000000000000000000e+00,4.586666666666670267e+02
2.110000000000000142e+01,2.550000000000000000e+01,0.000000000000000000e+00,4.510000000000000000e+02
2.110000000000000142e+01,2.539000000000000057e+01,0.000000000000000000e+00,4.500000000000000000e+02
2.119999999999999929e+01,2.519999999999999929e+01,0.000000000000000000e+00,4.460000000000000000e+02
2.119999999999999929e+01,2.510000000000000142e+01,0.000000000000000000e+00,4.420000000000000000e+02
2.112500000000000000e+01,2.510000000000000142e+01,0.000000000000000000e+00,4.457500000000000000e+02
2.100000000000000000e+01,2.500000000000000000e+01,0.000000000000000000e+00,4.435000000000000000e+02
2.100000000000000000e+01,2.489000000000000057e+01,0.000000000000000000e+00,4.440000000000000000e+02
2.103333333333329946e+01,2.492666666666670139e+01,0.000000000000000000e+00,4.370000000000000000e+02
2.100000000000000000e+01,2.485666666666670110e+01,0.000000000000000000e+00,4.350000000000000000e+02
2.089000000000000057e+01,2.489000000000000057e+01,0.000000000000000000e+00,4.455000000000000000e+02
2.100000000000000000e+01,2.469999999999999929e+01,0.000000000000000000e+00,4.450000000000000000e+02
2.100000000000000000e+01,2.450000000000000000e+01,0.000000000000000000e+00,4.415000000000000000e+02
2.100000000000000000e+01,2.439000000000000057e+01,0.000000000000000000e+00,4.440000000000000000e+02
2.089000000000000057e+01,2.428999999999999915e+01,0.000000000000000000e+00,4.430000000000000000e+02
2.086499999999999844e+01,2.417500000000000071e+01,0.000000000000000000e+00,4.472500000000000000e+02
2.089000000000000057e+01,2.389000000000000057e+01,0.000000000000000000e+00,4.530000000000000000e+02
2.089000000000000057e+01,2.369999999999999929e+01,0.000000000000000000e+00,4.490000000000000000e+02
2.089000000000000057e+01,2.350000000000000000e+01,0.000000000000000000e+00,4.490000000000000000e+02
2.089000000000000057e+01,2.344500000000000028e+01,0.000000000000000000e+00,4.460000000000000000e+02
2.083999999999999986e+01,2.339499999999999957e+01,0.000000000000000000e+00,4.465000000000000000e+02
2.083999999999999986e+01,2.324500000000000099e+01,0.000000000000000000e+00,4.485000000000000000e+02
2.089000000000000057e+01,2.310000000000000142e+01,0.000000000000000000e+00,4.456666666666670267e+02
2.089000000000000057e+01,2.300000000000000000e+01,0.000000000000000000e+00,4.490000000000000000e+02
2.069999999999999929e+01,2.278999999999999915e+01,0.000000000000000000e+00,4.520000000000000000e+02
2.069999999999999929e+01,2.269999999999999929e+01,0.000000000000000000e+00,4.556666666666670267e+02
2.069999999999999929e+01,2.250000000000000000e+01,0.000000000000000000e+00,4.540000000000000000e+02
2.073000000000000043e+01,2.250000000000000000e+01,4.190000000000000000e+02,4.720000000000000000e+02
2.100000000000000000e+01,2.356666666666669840e+01,4.110000000000000000e+02,5.485000000000000000e+02
2.110000000000000142e+01,2.373000000000000043e+01,4.190000000000000000e+02,6.150000000000000000e+02
2.128999999999999915e+01,2.419999999999999929e+01,4.330000000000000000e+02,6.927500000000000000e+02
2.139000000000000057e+01,2.428999999999999915e+01,4.440000000000000000e+02,7.537500000000000000e+02
2.150000000000000000e+01,2.428999999999999915e+01,4.696666666666670267e+02,7.880000000000000000e+02
2.196333333333329918e+01,2.539333333333329890e+01,4.986666666666670267e+02,9.253333333333330302e+02
2.210000000000000142e+01,2.605000000000000071e+01,4.760000000000000000e+02,1.008000000000000000e+03
2.210000000000000142e+01,2.628999999999999915e+01,4.540000000000000000e+02,1.031333333333330074e+03
2.210000000000000142e+01,2.655000000000000071e+01,4.600000000000000000e+02,1.045500000000000000e+03
2.210000000000000142e+01,2.660000000000000142e+01,4.590000000000000000e+02,1.036500000000000000e+03
2.210000000000000142e+01,2.619999999999999929e+01,4.690000000000000000e+02,1.003000000000000000e+03
2.202499999999999858e+01,2.631500000000000128e+01,4.630000000000000000e+02,1.039000000000000000e+03
2.210000000000000142e+01,2.660000000000000142e+01,4.540000000000000000e+02,1.077333333333330074e+03
2.216666666666669983e+01,2.685666666666670110e+01,4.440000000000000000e+02,1.077000000000000000e+03
2.219999999999999929e+01,2.700000000000000000e+01,4.495000000000000000e+02,1.136500000000000000e+03
2.219999999999999929e+01,2.710000000000000142e+01,4.615000000000000000e+02,1.122500000000000000e+03
2.228999999999999915e+01,2.686499999999999844e+01,5.685000000000000000e+02,1.063250000000000000e+03
2.269999999999999929e+01,2.689000000000000057e+01,5.200000000000000000e+02,1.110333333333330074e+03
2.262500000000000000e+01,2.649749999999999872e+01,5.657500000000000000e+02,1.037500000000000000e+03
2.289000000000000057e+01,2.610000000000000142e+01,5.845000000000000000e+02,1.000000000000000000e+03
2.250000000000000000e+01,2.610000000000000142e+01,3.100000000000000000e+01,9.487500000000000000e+02
2.226749999999999829e+01,2.617249999999999943e+01,5.675000000000000000e+02,8.835000000000000000e+02
2.228999999999999915e+01,2.610000000000000142e+01,4.440000000000000000e+02,8.405000000000000000e+02
2.226749999999999829e+01,2.589000000000000057e+01,4.590000000000000000e+02,7.955000000000000000e+02
2.219999999999999929e+01,2.700000000000000000e+01,4.380000000000000000e+02,8.490000000000000000e+02
2.222250000000000014e+01,2.822250000000000014e+01,4.652500000000000000e+02,9.967500000000000000e+02
2.239000000000000057e+01,2.829250000000000043e+01,5.430000000000000000e+02,1.067750000000000000e+03
2.260000000000000142e+01,2.831500000000000128e+01,5.180000000000000000e+02,1.102250000000000000e+03
2.250000000000000000e+01,2.781500000000000128e+01,4.547500000000000000e+02,1.102750000000000000e+03
2.250000000000000000e+01,2.722250000000000014e+01,4.765000000000000000e+02,1.074000000000000000e+03
2.250000000000000000e+01,2.697250000000000014e+01,4.652500000000000000e+02,1.068750000000000000e+03
2.239000000000000057e+01,2.667500000000000071e+01,4.440000000000000000e+02,1.056500000000000000e+03
2.239000000000000057e+01,2.642666666666670139e+01,4.440000000000000000e+02,1.068666666666669926e+03
2.233999999999999986e+01,2.639000000000000057e+01,4.470000000000000000e+02,1.074750000000000000e+03
2.228999999999999915e+01,2.589000000000000057e+01,4.470000000000000000e+02,1.036500000000000000e+03
2.228999999999999915e+01,2.526749999999999829e+01,4.330000000000000000e+02,9.762500000000000000e+02
2.219999999999999929e+01,2.455000000000000071e+01,4.330000000000000000e+02,9.122500000000000000e+02
2.213333333333330089e+01,2.426000000000000156e+01,4.330000000000000000e+02,8.870000000000000000e+02
2.200000000000000000e+01,2.410000000000000142e+01,0.000000000000000000e+00,8.520000000000000000e+02
2.169999999999999929e+01,2.360000000000000142e+01,0.000000000000000000e+00,7.550000000000000000e+02
2.139000000000000057e+01,2.269500000000000028e+01,0.000000000000000000e+00,6.775000000000000000e+02
2.119999999999999929e+01,2.116666666666669983e+01,0.000000000000000000e+00,6.123333333333330302e+02
2.128999999999999915e+01,2.089000000000000057e+01,0.000000000000000000e+00,5.780000000000000000e+02
2.110000000000000142e+01,2.003333333333329946e+01,0.000000000000000000e+00,5.323333333333330302e+02
2.110000000000000142e+01,1.978999999999999915e+01,0.000000000000000000e+00,5.170000000000000000e+02
2.119999999999999929e+01,1.939000000000000057e+01,0.000000000000000000e+00,4.950000000000000000e+02
2.119999999999999929e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.845000000000000000e+02
2.119999999999999929e+01,1.935666666666670110e+01,0.000000000000000000e+00,4.790000000000000000e+02
2.100000000000000000e+01,1.960000000000000142e+01,0.000000000000000000e+00,4.795000000000000000e+02
2.089000000000000057e+01,1.978999999999999915e+01,0.000000000000000000e+00,4.715000000000000000e+02
2.089000000000000057e+01,2.000000000000000000e+01,0.000000000000000000e+00,4.640000000000000000e+02
2.078999999999999915e+01,2.010000000000000142e+01,0.000000000000000000e+00,4.620000000000000000e+02
2.069999999999999929e+01,2.044500000000000028e+01,0.000000000000000000e+00,4.615000000000000000e+02
2.060000000000000142e+01,2.060000000000000142e+01,0.000000000000000000e+00,4.540000000000000000e+02
2.055000000000000071e+01,2.089000000000000057e+01,0.000000000000000000e+00,4.495000000000000000e+02
2.050000000000000000e+01,2.110000000000000142e+01,0.000000000000000000e+00,4.530000000000000000e+02
2.050000000000000000e+01,2.119999999999999929e+01,0.000000000000000000e+00,4.460000000000000000e+02
2.044500000000000028e+01,2.128999999999999915e+01,0.000000000000000000e+00,4.465000000000000000e+02
2.039000000000000057e+01,2.128999999999999915e+01,0.000000000000000000e+00,4.480000000000000000e+02
2.032333333333329861e+01,2.128999999999999915e+01,0.000000000000000000e+00,4.493333333333329733e+02
2.019999999999999929e+01,2.119999999999999929e+01,0.000000000000000000e+00,4.440000000000000000e+02
2.014999999999999858e+01,2.124500000000000099e+01,0.000000000000000000e+00,4.500000000000000000e+02
2.010000000000000142e+01,2.106666666666669840e+01,0.000000000000000000e+00,4.423333333333329733e+02
2.024500000000000099e+01,2.083999999999999986e+01,0.000000000000000000e+00,4.430000000000000000e+02
2.028999999999999915e+01,2.069999999999999929e+01,0.000000000000000000e+00,4.435000000000000000e+02
2.019999999999999929e+01,2.060000000000000142e+01,0.000000000000000000e+00,4.460000000000000000e+02
2.039000000000000057e+01,2.010000000000000142e+01,0.000000000000000000e+00,4.335000000000000000e+02
2.050000000000000000e+01,1.989000000000000057e+01,0.000000000000000000e+00,4.360000000000000000e+02
2.050000000000000000e+01,1.964999999999999858e+01,0.000000000000000000e+00,4.320000000000000000e+02
2.060000000000000142e+01,1.944500000000000028e+01,0.000000000000000000e+00,4.355000000000000000e+02
2.050000000000000000e+01,1.933999999999999986e+01,0.000000000000000000e+00,4.310000000000000000e+02
2.050000000000000000e+01,1.919999999999999929e+01,0.000000000000000000e+00,4.290000000000000000e+02
2.050000000000000000e+01,1.905000000000000071e+01,0.000000000000000000e+00,4.295000000000000000e+02
2.055000000000000071e+01,1.894500000000000028e+01,0.000000000000000000e+00,4.325000000000000000e+02
2.050000000000000000e+01,1.894500000000000028e+01,0.000000000000000000e+00,4.370000000000000000e+02
2.039000000000000057e+01,1.878999999999999915e+01,0.000000000000000000e+00,4.335000000000000000e+02
2.039000000000000057e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.345000000000000000e+02
2.044500000000000028e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.335000000000000000e+02
2.039000000000000057e+01,1.860000000000000142e+01,0.000000000000000000e+00,4.350000000000000000e+02
2.044500000000000028e+01,1.860000000000000142e+01,0.000000000000000000e+00,4.315000000000000000e+02
2.039000000000000057e+01,1.864999999999999858e+01,0.000000000000000000e+00,4.330000000000000000e+02
2.028999999999999915e+01,1.874500000000000099e+01,0.000000000000000000e+00,4.255000000000000000e+02
2.028999999999999915e+01,1.874500000000000099e+01,0.000000000000000000e+00,4.370000000000000000e+02
2.024500000000000099e+01,1.883999999999999986e+01,0.000000000000000000e+00,4.320000000000000000e+02
2.019999999999999929e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.260000000000000000e+02
2.028999999999999915e+01,1.860000000000000142e+01,0.000000000000000000e+00,4.310000000000000000e+02
2.019999999999999929e+01,1.860000000000000142e+01,0.000000000000000000e+00,4.350000000000000000e+02
2.019999999999999929e+01,1.860000000000000142e+01,0.000000000000000000e+00,4.360000000000000000e+02
2.028999999999999915e+01,1.850000000000000000e+01,0.000000000000000000e+00,4.360000000000000000e+02
2.017500000000000071e+01,1.867500000000000071e+01,4.225000000000000000e+02,4.407500000000000000e+02
2.039000000000000057e+01,1.926000000000000156e+01,4.090000000000000000e+02,4.962500000000000000e+02
2.078999999999999915e+01,1.953333333333329946e+01,4.190000000000000000e+02,5.600000000000000000e+02
2.082333333333329861e+01,1.966666666666669983e+01,4.330000000000000000e+02,5.910000000000000000e+02
2.083999999999999986e+01,1.976749999999999829e+01,4.330000000000000000e+02,6.352500000000000000e+02
2.089000000000000057e+01,1.978999999999999915e+01,4.365000000000000000e+02,6.480000000000000000e+02
2.100000000000000000e+01,2.078999999999999915e+01,4.380000000000000000e+02,7.570000000000000000e+02
2.110000000000000142e+01,2.105000000000000071e+01,4.547500000000000000e+02,7.775000000000000000e+02
2.131500000000000128e+01,2.097250000000000014e+01,4.440000000000000000e+02,8.092500000000000000e+02
2.133999999999999986e+01,2.119999999999999929e+01,4.495000000000000000e+02,8.310000000000000000e+02
2.139000000000000057e+01,2.139000000000000057e+01,4.540000000000000000e+02,8.542500000000000000e+02
2.139000000000000057e+01,2.096999999999999886e+01,4.802500000000000000e+02,8.317500000000000000e+02
2.173000000000000043e+01,2.092999999999999972e+01,4.773333333333329733e+02,8.650000000000000000e+02
2.178999999999999915e+01,2.055000000000000071e+01,4.877500000000000000e+02,8.370000000000000000e+02
2.169999999999999929e+01,2.062500000000000000e+01,4.815000000000000000e+02,8.307500000000000000e+02
2.169999999999999929e+01,2.039000000000000057e+01,4.627500000000000000e+02,7.870000000000000000e+02
2.169999999999999929e+01,2.032000000000000028e+01,4.915000000000000000e+02,7.957500000000000000e+02
2.169999999999999929e+01,2.024749999999999872e+01,5.337500000000000000e+02,8.025000000000000000e+02
2.178999999999999915e+01,2.039000000000000057e+01,4.790000000000000000e+02,8.113333333333330302e+02
2.169999999999999929e+01,2.000000000000000000e+01,5.090000000000000000e+02,7.690000000000000000e+02
2.152499999999999858e+01,2.000000000000000000e+01,4.850000000000000000e+01,7.235000000000000000e+02
2.128999999999999915e+01,1.962500000000000000e+01,4.837500000000000000e+02,6.625000000000000000e+02
2.150000000000000000e+01,1.941750000000000043e+01,5.002500000000000000e+02,6.552500000000000000e+02
2.169999999999999929e+01,1.912000000000000099e+01,5.595000000000000000e+02,6.322500000000000000e+02
2.176000000000000156e+01,1.903333333333329946e+01,5.533333333333330302e+02,6.423333333333330302e+02
2.200000000000000000e+01,1.971750000000000114e+01,5.552500000000000000e+02,7.332500000000000000e+02
2.219999999999999929e+01,2.050000000000000000e+01,5.470000000000000000e+02,8.037500000000000000e+02
2.219999999999999929e+01,2.094500000000000028e+01,5.235000000000000000e+02,8.635000000000000000e+02
2.219999999999999929e+01,2.157499999999999929e+01,5.127500000000000000e+02,9.107500000000000000e+02
2.210000000000000142e+01,2.160000000000000142e+01,4.990000000000000000e+02,8.933333333333330302e+02
2.210000000000000142e+01,2.116333333333329847e+01,4.790000000000000000e+02,8.923333333333330302e+02
2.200000000000000000e+01,2.115666666666669826e+01,4.780000000000000000e+02,8.586666666666669698e+02
2.189000000000000057e+01,2.132333333333329861e+01,4.690000000000000000e+02,8.790000000000000000e+02
2.178999999999999915e+01,2.119750000000000156e+01,4.645000000000000000e+02,9.025000000000000000e+02
2.176749999999999829e+01,2.186499999999999844e+01,4.600000000000000000e+02,9.472500000000000000e+02
2.176749999999999829e+01,2.178999999999999915e+01,4.440000000000000000e+02,9.350000000000000000e+02
2.178999999999999915e+01,2.162249999999999872e+01,4.380000000000000000e+02,8.855000000000000000e+02
2.160000000000000142e+01,2.139000000000000057e+01,4.330000000000000000e+02,8.475000000000000000e+02
2.169999999999999929e+01,2.105000000000000071e+01,4.330000000000000000e+02,8.010000000000000000e+02
2.169999999999999929e+01,2.083999999999999986e+01,0.000000000000000000e+00,7.785000000000000000e+02
2.132333333333329861e+01,2.050000000000000000e+01,0.000000000000000000e+00,7.110000000000000000e+02
2.100000000000000000e+01,2.000000000000000000e+01,0.000000000000000000e+00,6.365000000000000000e+02
2.089000000000000057e+01,1.978999999999999915e+01,0.000000000000000000e+00,5.816666666666669698e+02
2.078999999999999915e+01,1.950000000000000000e+01,0.000000000000000000e+00,5.370000000000000000e+02
2.063333333333330089e+01,1.939000000000000057e+01,0.000000000000000000e+00,5.193333333333330302e+02
2.044500000000000028e+01,1.924500000000000099e+01,0.000000000000000000e+00,4.920000000000000000e+02
2.039000000000000057e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.740000000000000000e+02
2.039000000000000057e+01,1.919999999999999929e+01,0.000000000000000000e+00,4.685000000000000000e+02
2.024500000000000099e+01,1.924500000000000099e+01,0.000000000000000000e+00,4.595000000000000000e+02
2.019999999999999929e+01,1.914999999999999858e+01,0.000000000000000000e+00,4.490000000000000000e+02
2.019999999999999929e+01,1.906666666666669840e+01,0.000000000000000000e+00,4.493333333333329733e+02
2.016666666666669983e+01,1.910000000000000142e+01,0.000000000000000000e+00,4.463333333333329733e+02
2.019999999999999929e+01,1.894500000000000028e+01,0.000000000000000000e+00,4.405000000000000000e+02
2.019999999999999929e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.435000000000000000e+02
2.000000000000000000e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.406666666666670267e+02
2.010000000000000142e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.390000000000000000e+02
2.000000000000000000e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.370000000000000000e+02
2.000000000000000000e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.445000000000000000e+02
2.000000000000000000e+01,1.878999999999999915e+01,0.000000000000000000e+00,4.330000000000000000e+02
2.000000000000000000e+01,1.878999999999999915e+01,0.000000000000000000e+00,4.410000000000000000e+02
2.000000000000000000e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.395000000000000000e+02
2.000000000000000000e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.400000000000000000e+02
2.000000000000000000e+01,1.874500000000000099e+01,0.000000000000000000e+00,4.350000000000000000e+02
2.000000000000000000e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.390000000000000000e+02
2.000000000000000000e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.336666666666670267e+02
2.000000000000000000e+01,1.864999999999999858e+01,0.000000000000000000e+00,4.350000000000000000e+02
1.994500000000000028e+01,1.869999999999999929e+01,0.000000000000000000e+00,4.370000000000000000e+02
1.989000000000000057e+01,1.878999999999999915e+01,0.000000000000000000e+00,4.413333333333329733e+02
1.989000000000000057e+01,1.883999999999999986e+01,0.000000000000000000e+00,4.380000000000000000e+02
1.983999999999999986e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.390000000000000000e+02
1.989000000000000057e+01,1.900000000000000000e+01,0.000000000000000000e+00,4.340000000000000000e+02
1.989000000000000057e+01,1.889000000000000057e+01,0.000000000000000000e+00,4.310000000000000000e+02
1.989000000000000057e+01,1.900000000000000000e+01,0.000000000000000000e+00,4.340000000000000000e+02
1.978999999999999915e+01,1.900000000000000000e+01,0.000000000000000000e+00,4.430000000000000000e+02
1.978999999999999915e+01,1.910000000000000142e+01,0.000000000000000000e+00,4.430000000000000000e+02
1.978999999999999915e+01,1.919999999999999929e+01,0.000000000000000000e+00,4.350000000000000000e+02
1.978999999999999915e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.380000000000000000e+02
1.978999999999999915e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.465000000000000000e+02
1.978999999999999915e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.410000000000000000e+02
1.978999999999999915e+01,1.933999999999999986e+01,0.000000000000000000e+00,4.425000000000000000e+02
1.972250000000000014e+01,1.939000000000000057e+01,0.000000000000000000e+00,4.485000000000000000e+02
1.974500000000000099e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.430000000000000000e+02
1.978999999999999915e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.385000000000000000e+02
1.978999999999999915e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.440000000000000000e+02
1.969999999999999929e+01,1.939000000000000057e+01,0.000000000000000000e+00,4.440000000000000000e+02
1.969999999999999929e+01,1.939000000000000057e+01,0.000000000000000000e+00,4.460000000000000000e+02
1.969999999999999929e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.500000000000000000e+02
1.978999999999999915e+01,1.919999999999999929e+01,0.000000000000000000e+00,4.480000000000000000e+02
1.966666666666669983e+01,1.935666666666670110e+01,0.000000000000000000e+00,4.493333333333329733e+02
1.969999999999999929e+01,1.939000000000000057e+01,0.000000000000000000e+00,4.510000000000000000e+02
1.960000000000000142e+01,1.928999999999999915e+01,0.000000000000000000e+00,4.500000000000000000e+02
1.969999999999999929e+01,1.950000000000000000e+01,0.000000000000000000e+00,4.540000000000000000e+02
1.960000000000000142e+01,1.950000000000000000e+01,9.333333333333330373e+00,4.510000000000000000e+02
1.969999999999999929e+01,1.950000000000000000e+01,2.400000000000000000e+01,4.540000000000000000e+02
1.969999999999999929e+01,1.950000000000000000e+01,3.100000000000000000e+01,4.575000000000000000e+02
1.960000000000000142e+01,1.960000000000000142e+01,8.166666666666669983e+01,4.553333333333329733e+02
2.010000000000000142e+01,1.928999999999999915e+01,1.305000000000000000e+02,4.600000000000000000e+02
2.052499999999999858e+01,1.900000000000000000e+01,1.815000000000000000e+02,4.550000000000000000e+02
2.089000000000000057e+01,1.883999999999999986e+01,2.120000000000000000e+02,4.600000000000000000e+02
2.119999999999999929e+01,1.860000000000000142e+01,2.710000000000000000e+02,4.633333333333329733e+02
2.155000000000000071e+01,1.839000000000000057e+01,3.005000000000000000e+02,4.592500000000000000e+02
2.189000000000000057e+01,1.819999999999999929e+01,3.270000000000000000e+02,4.596666666666670267e+02
2.210000000000000142e+01,1.797250000000000014e+01,3.510000000000000000e+02,4.575000000000000000e+02
2.239000000000000057e+01,1.769999999999999929e+01,3.380000000000000000e+02,4.536666666666670267e+02
2.250000000000000000e+01,1.760000000000000142e+01,3.310000000000000000e+02,4.510000000000000000e+02
2.269999999999999929e+01,1.760000000000000142e+01,3.526666666666670267e+02,4.566666666666670267e+02
2.285666666666670110e+01,1.760000000000000142e+01,3.340000000000000000e+02,4.556666666666670267e+02
2.294500000000000028e+01,1.755000000000000071e+01,3.122500000000000000e+02,4.590000000000000000e+02
2.303333333333329946e+01,1.735666666666670110e+01,3.085000000000000000e+02,4.540000000000000000e+02
2.310000000000000142e+01,1.719999999999999929e+01,2.920000000000000000e+02,4.485000000000000000e+02
2.310000000000000142e+01,1.700000000000000000e+01,2.702500000000000000e+02,4.535000000000000000e+02
2.307499999999999929e+01,1.686499999999999844e+01,2.482500000000000000e+02,4.525000000000000000e+02
2.297250000000000014e+01,1.686499999999999844e+01,1.980000000000000000e+02,4.455000000000000000e+02
2.273000000000000043e+01,1.703333333333329946e+01,1.606666666666669983e+02,4.410000000000000000e+02
2.260000000000000142e+01,1.716666666666669983e+01,1.406666666666669983e+02,4.460000000000000000e+02
2.247250000000000014e+01,1.739000000000000057e+01,1.260000000000000000e+02,4.400000000000000000e+02
2.228999999999999915e+01,1.760000000000000142e+01,1.180000000000000000e+02,4.406666666666670267e+02
2.212500000000000000e+01,1.781500000000000128e+01,7.000000000000000000e+01,4.387500000000000000e+02
2.189000000000000057e+01,1.810000000000000142e+01,6.975000000000000000e+01,4.370000000000000000e+02
2.169999999999999929e+01,1.839000000000000057e+01,5.100000000000000000e+01,4.415000000000000000e+02
2.150000000000000000e+01,1.869999999999999929e+01,3.700000000000000000e+01,4.390000000000000000e+02
2.128999999999999915e+01,1.910000000000000142e+01,4.800000000000000000e+01,4.380000000000000000e+02
2.110000000000000142e+01,1.955000000000000071e+01,2.400000000000000000e+01,4.370000000000000000e+02
2.089000000000000057e+01,1.994500000000000028e+01,1.150000000000000000e+01,4.370000000000000000e+02
2.072250000000000014e+01,2.028999999999999915e+01,1.400000000000000000e+01,4.357500000000000000e+02
2.060000000000000142e+01,2.063333333333330089e+01,0.000000000000000000e+00,4.376666666666670267e+02
2.050000000000000000e+01,2.100000000000000000e+01,0.000000000000000000e+00,4.400000000000000000e+02
2.050000000000000000e+01,2.139000000000000057e+01,0.000000000000000000e+00,4.400000000000000000e+02
2.039000000000000057e+01,2.169999999999999929e+01,0.000000000000000000e+00,4.300000000000000000e+02
2.039000000000000057e+01,2.210000000000000142e+01,0.000000000000000000e+00,4.445000000000000000e+02
2.028999999999999915e+01,2.260000000000000142e+01,0.000000000000000000e+00,4.340000000000000000e+02
2.024500000000000099e+01,2.297250000000000014e+01,0.000000000000000000e+00,4.360000000000000000e+02
2.014999999999999858e+01,2.328999999999999915e+01,0.000000000000000000e+00,4.415000000000000000e+02
2.014999999999999858e+01,2.369999999999999929e+01,0.000000000000000000e+00,4.415000000000000000e+02
2.010000000000000142e+01,2.419999999999999929e+01,0.000000000000000000e+00,4.390000000000000000e+02
2.010000000000000142e+01,2.460000000000000142e+01,0.000000000000000000e+00,4.450000000000000000e+02
2.000000000000000000e+01,2.506666666666669840e+01,0.000000000000000000e+00,4.463333333333329733e+02
2.000000000000000000e+01,2.513333333333330089e+01,0.000000000000000000e+00,4.453333333333329733e+02
2.000000000000000000e+01,2.555000000000000071e+01,0.000000000000000000e+00,4.410000000000000000e+02
1.989000000000000057e+01,2.610000000000000142e+01,0.000000000000000000e+00,4.385000000000000000e+02
1.989000000000000057e+01,2.639000000000000057e+01,0.000000000000000000e+00,4.400000000000000000e+02
1.989000000000000057e+01,2.669999999999999929e+01,0.000000000000000000e+00,4.410000000000000000e+02
1.989000000000000057e+01,2.700000000000000000e+01,0.000000000000000000e+00,4.425000000000000000e+02
1.978999999999999915e+01,2.728999999999999915e+01,0.000000000000000000e+00,4.380000000000000000e+02
1.978999999999999915e+01,2.769999999999999929e+01,0.000000000000000000e+00,4.420000000000000000e+02
1.978999999999999915e+01,2.778999999999999915e+01,0.000000000000000000e+00,4.370000000000000000e+02
1.969999999999999929e+01,2.839000000000000057e+01,0.000000000000000000e+00,4.405000000000000000e+02
1.969999999999999929e+01,2.864999999999999858e+01,0.000000000000000000e+00,4.360000000000000000e+02
1.964999999999999858e+01,2.894500000000000028e+01,0.000000000000000000e+00,4.385000000000000000e+02
